"Number","day","ris_total","bts_total","age","gender","education","nation","week","ris_between","ris_within","bts_between","bts_within","ris_between_c","bts_between_c","ris_within_lag1","bts_within_lag1","ris_total_lag1","bts_total_lag1"
"S15",12,2,15,22,1,3,0,2,3.78571428571429,-1.78571428571429,14.2142857142857,0.785714285714286,-2.44753446064872,3.32855416700005,0.214285714285714,1.78571428571429,4,16
"S15",13,4,15,22,1,3,0,2,3.78571428571429,0.214285714285714,14.2142857142857,0.785714285714286,-2.44753446064872,3.32855416700005,-1.78571428571429,0.785714285714286,2,15
"S15",14,9,15,22,1,3,0,2,3.78571428571429,5.21428571428571,14.2142857142857,0.785714285714286,-2.44753446064872,3.32855416700005,0.214285714285714,0.785714285714286,4,15
"S16",1,6,10,22,0,2,0,1,4.57142857142857,1.42857142857143,11.1428571428571,-1.14285714285714,-1.66182017493444,0.25712559557148,NA,NA,NA,NA
"S16",2,6,9,22,0,2,0,1,4.57142857142857,1.42857142857143,11.1428571428571,-2.14285714285714,-1.66182017493444,0.25712559557148,1.42857142857143,-1.14285714285714,6,10
"S16",3,6,9,22,0,2,0,1,4.57142857142857,1.42857142857143,11.1428571428571,-2.14285714285714,-1.66182017493444,0.25712559557148,1.42857142857143,-2.14285714285714,6,9
"S16",4,4,11,22,0,2,0,1,4.57142857142857,-0.571428571428571,11.1428571428571,-0.142857142857142,-1.66182017493444,0.25712559557148,1.42857142857143,-2.14285714285714,6,9
"S16",5,4,7,22,0,2,0,1,4.57142857142857,-0.571428571428571,11.1428571428571,-4.14285714285714,-1.66182017493444,0.25712559557148,-0.571428571428571,-0.142857142857142,4,11
"S16",6,6,12,22,0,2,0,1,4.57142857142857,1.42857142857143,11.1428571428571,0.857142857142858,-1.66182017493444,0.25712559557148,-0.571428571428571,-4.14285714285714,4,7
"S16",7,4,11,22,0,2,0,1,4.57142857142857,-0.571428571428571,11.1428571428571,-0.142857142857142,-1.66182017493444,0.25712559557148,1.42857142857143,0.857142857142858,6,12
"S16",8,4,10,22,0,2,0,2,4.57142857142857,-0.571428571428571,11.1428571428571,-1.14285714285714,-1.66182017493444,0.25712559557148,-0.571428571428571,-0.142857142857142,4,11
"S16",9,4,13,22,0,2,0,2,4.57142857142857,-0.571428571428571,11.1428571428571,1.85714285714286,-1.66182017493444,0.25712559557148,-0.571428571428571,-1.14285714285714,4,10
"S16",10,4,14,22,0,2,0,2,4.57142857142857,-0.571428571428571,11.1428571428571,2.85714285714286,-1.66182017493444,0.25712559557148,-0.571428571428571,1.85714285714286,4,13
"S16",11,4,10,22,0,2,0,2,4.57142857142857,-0.571428571428571,11.1428571428571,-1.14285714285714,-1.66182017493444,0.25712559557148,-0.571428571428571,2.85714285714286,4,14
"S16",12,4,12,22,0,2,0,2,4.57142857142857,-0.571428571428571,11.1428571428571,0.857142857142858,-1.66182017493444,0.25712559557148,-0.571428571428571,-1.14285714285714,4,10
"S16",13,4,13,22,0,2,0,2,4.57142857142857,-0.571428571428571,11.1428571428571,1.85714285714286,-1.66182017493444,0.25712559557148,-0.571428571428571,0.857142857142858,4,12
"S16",14,4,15,22,0,2,0,2,4.57142857142857,-0.571428571428571,11.1428571428571,3.85714285714286,-1.66182017493444,0.25712559557148,-0.571428571428571,1.85714285714286,4,13
"S17",1,NA,NA,24,1,3,0,1,10.2307692307692,NA,9.38461538461539,NA,3.99752048440622,-1.50111616267028,NA,NA,NA,NA
"S17",2,12,10,24,1,3,0,1,10.2307692307692,1.76923076923077,9.38461538461539,0.615384615384615,3.99752048440622,-1.50111616267028,NA,NA,NA,NA
"S17",3,12,12,24,1,3,0,1,10.2307692307692,1.76923076923077,9.38461538461539,2.61538461538461,3.99752048440622,-1.50111616267028,1.76923076923077,0.615384615384615,12,10
"S17",4,6,11,24,1,3,0,1,10.2307692307692,-4.23076923076923,9.38461538461539,1.61538461538461,3.99752048440622,-1.50111616267028,1.76923076923077,2.61538461538461,12,12
"S17",5,10,6,24,1,3,0,1,10.2307692307692,-0.23076923076923,9.38461538461539,-3.38461538461539,3.99752048440622,-1.50111616267028,-4.23076923076923,1.61538461538461,6,11
"S17",6,10,8,24,1,3,0,1,10.2307692307692,-0.23076923076923,9.38461538461539,-1.38461538461539,3.99752048440622,-1.50111616267028,-0.23076923076923,-3.38461538461539,10,6
"S17",7,10,8,24,1,3,0,1,10.2307692307692,-0.23076923076923,9.38461538461539,-1.38461538461539,3.99752048440622,-1.50111616267028,-0.23076923076923,-1.38461538461539,10,8
"S17",8,10,10,24,1,3,0,2,10.2307692307692,-0.23076923076923,9.38461538461539,0.615384615384615,3.99752048440622,-1.50111616267028,-0.23076923076923,-1.38461538461539,10,8
"S17",9,12,9,24,1,3,0,2,10.2307692307692,1.76923076923077,9.38461538461539,-0.384615384615385,3.99752048440622,-1.50111616267028,-0.23076923076923,0.615384615384615,10,10
"S17",10,10,8,24,1,3,0,2,10.2307692307692,-0.23076923076923,9.38461538461539,-1.38461538461539,3.99752048440622,-1.50111616267028,1.76923076923077,-0.384615384615385,12,9
"S17",11,10,9,24,1,3,0,2,10.2307692307692,-0.23076923076923,9.38461538461539,-0.384615384615385,3.99752048440622,-1.50111616267028,-0.23076923076923,-1.38461538461539,10,8
"S17",12,10,10,24,1,3,0,2,10.2307692307692,-0.23076923076923,9.38461538461539,0.615384615384615,3.99752048440622,-1.50111616267028,-0.23076923076923,-0.384615384615385,10,9
"S17",13,10,11,24,1,3,0,2,10.2307692307692,-0.23076923076923,9.38461538461539,1.61538461538461,3.99752048440622,-1.50111616267028,-0.23076923076923,0.615384615384615,10,10
"S17",14,11,10,24,1,3,0,2,10.2307692307692,0.76923076923077,9.38461538461539,0.615384615384615,3.99752048440622,-1.50111616267028,-0.23076923076923,1.61538461538461,10,11
"S19",1,2,8,29,1,3,1,1,3.69230769230769,-1.69230769230769,10.9230769230769,-2.92307692307692,-2.54094105405531,0.0373453757912614,NA,NA,NA,NA
"S19",2,5,11,29,1,3,1,1,3.69230769230769,1.30769230769231,10.9230769230769,0.0769230769230766,-2.54094105405531,0.0373453757912614,-1.69230769230769,-2.92307692307692,2,8
"S19",3,5,12,29,1,3,1,1,3.69230769230769,1.30769230769231,10.9230769230769,1.07692307692308,-2.54094105405531,0.0373453757912614,1.30769230769231,0.0769230769230766,5,11
"S19",4,4,11,29,1,3,1,1,3.69230769230769,0.307692307692307,10.9230769230769,0.0769230769230766,-2.54094105405531,0.0373453757912614,1.30769230769231,1.07692307692308,5,12
"S19",5,2,10,29,1,3,1,1,3.69230769230769,-1.69230769230769,10.9230769230769,-0.923076923076923,-2.54094105405531,0.0373453757912614,0.307692307692307,0.0769230769230766,4,11
"S19",6,2,11,29,1,3,1,1,3.69230769230769,-1.69230769230769,10.9230769230769,0.0769230769230766,-2.54094105405531,0.0373453757912614,-1.69230769230769,-0.923076923076923,2,10
"S19",7,2,9,29,1,3,1,1,3.69230769230769,-1.69230769230769,10.9230769230769,-1.92307692307692,-2.54094105405531,0.0373453757912614,-1.69230769230769,0.0769230769230766,2,11
"S19",8,2,10,29,1,3,1,2,3.69230769230769,-1.69230769230769,10.9230769230769,-0.923076923076923,-2.54094105405531,0.0373453757912614,-1.69230769230769,-1.92307692307692,2,9
"S19",9,2,10,29,1,3,1,2,3.69230769230769,-1.69230769230769,10.9230769230769,-0.923076923076923,-2.54094105405531,0.0373453757912614,-1.69230769230769,-0.923076923076923,2,10
"S19",10,7,14,29,1,3,1,2,3.69230769230769,3.30769230769231,10.9230769230769,3.07692307692308,-2.54094105405531,0.0373453757912614,-1.69230769230769,-0.923076923076923,2,10
"S19",11,NA,NA,29,1,3,1,2,3.69230769230769,NA,10.9230769230769,NA,-2.54094105405531,0.0373453757912614,3.30769230769231,3.07692307692308,7,14
"S19",12,3,13,29,1,3,1,2,3.69230769230769,-0.692307692307693,10.9230769230769,2.07692307692308,-2.54094105405531,0.0373453757912614,NA,NA,NA,NA
"S19",13,6,13,29,1,3,1,2,3.69230769230769,2.30769230769231,10.9230769230769,2.07692307692308,-2.54094105405531,0.0373453757912614,-0.692307692307693,2.07692307692308,3,13
"S19",14,6,10,29,1,3,1,2,3.69230769230769,2.30769230769231,10.9230769230769,-0.923076923076923,-2.54094105405531,0.0373453757912614,2.30769230769231,2.07692307692308,6,13
"S2",1,7,12,22,0,2,0,1,11.7857142857143,-4.78571428571429,16.9285714285714,-4.92857142857143,5.55246553935128,6.04283988128577,NA,NA,NA,NA
"S2",2,13,16,22,0,2,0,1,11.7857142857143,1.21428571428571,16.9285714285714,-0.928571428571427,5.55246553935128,6.04283988128577,-4.78571428571429,-4.92857142857143,7,12
"S2",3,11,17,22,0,2,0,1,11.7857142857143,-0.785714285714286,16.9285714285714,0.071428571428573,5.55246553935128,6.04283988128577,1.21428571428571,-0.928571428571427,13,16
"S2",4,11,17,22,0,2,0,1,11.7857142857143,-0.785714285714286,16.9285714285714,0.071428571428573,5.55246553935128,6.04283988128577,-0.785714285714286,0.071428571428573,11,17
"S2",5,13,16,22,0,2,0,1,11.7857142857143,1.21428571428571,16.9285714285714,-0.928571428571427,5.55246553935128,6.04283988128577,-0.785714285714286,0.071428571428573,11,17
"S2",6,13,16,22,0,2,0,1,11.7857142857143,1.21428571428571,16.9285714285714,-0.928571428571427,5.55246553935128,6.04283988128577,1.21428571428571,-0.928571428571427,13,16
"S2",7,13,17,22,0,2,0,1,11.7857142857143,1.21428571428571,16.9285714285714,0.071428571428573,5.55246553935128,6.04283988128577,1.21428571428571,-0.928571428571427,13,16
"S2",8,13,17,22,0,2,0,2,11.7857142857143,1.21428571428571,16.9285714285714,0.071428571428573,5.55246553935128,6.04283988128577,1.21428571428571,0.071428571428573,13,17
"S2",9,12,18,22,0,2,0,2,11.7857142857143,0.214285714285714,16.9285714285714,1.07142857142857,5.55246553935128,6.04283988128577,1.21428571428571,0.071428571428573,13,17
"S2",10,13,17,22,0,2,0,2,11.7857142857143,1.21428571428571,16.9285714285714,0.071428571428573,5.55246553935128,6.04283988128577,0.214285714285714,1.07142857142857,12,18
"S2",11,13,19,22,0,2,0,2,11.7857142857143,1.21428571428571,16.9285714285714,2.07142857142857,5.55246553935128,6.04283988128577,1.21428571428571,0.071428571428573,13,17
"S2",12,11,18,22,0,2,0,2,11.7857142857143,-0.785714285714286,16.9285714285714,1.07142857142857,5.55246553935128,6.04283988128577,1.21428571428571,2.07142857142857,13,19
"S2",13,12,19,22,0,2,0,2,11.7857142857143,0.214285714285714,16.9285714285714,2.07142857142857,5.55246553935128,6.04283988128577,-0.785714285714286,1.07142857142857,11,18
"S2",14,10,18,22,0,2,0,2,11.7857142857143,-1.78571428571429,16.9285714285714,1.07142857142857,5.55246553935128,6.04283988128577,0.214285714285714,2.07142857142857,12,19
"S20",1,NA,NA,28,1,3,0,1,3.08333333333333,NA,15.8333333333333,NA,-3.14991541302967,4.94760178604767,NA,NA,NA,NA
"S20",2,6,17,28,1,3,0,1,3.08333333333333,2.91666666666667,15.8333333333333,1.16666666666667,-3.14991541302967,4.94760178604767,NA,NA,NA,NA
"S20",3,2,15,28,1,3,0,1,3.08333333333333,-1.08333333333333,15.8333333333333,-0.833333333333334,-3.14991541302967,4.94760178604767,2.91666666666667,1.16666666666667,6,17
"S20",4,2,17,28,1,3,0,1,3.08333333333333,-1.08333333333333,15.8333333333333,1.16666666666667,-3.14991541302967,4.94760178604767,-1.08333333333333,-0.833333333333334,2,15
"S20",5,3,19,28,1,3,0,1,3.08333333333333,-0.0833333333333335,15.8333333333333,3.16666666666667,-3.14991541302967,4.94760178604767,-1.08333333333333,1.16666666666667,2,17
"S20",6,4,16,28,1,3,0,1,3.08333333333333,0.916666666666667,15.8333333333333,0.166666666666666,-3.14991541302967,4.94760178604767,-0.0833333333333335,3.16666666666667,3,19
"S20",7,2,20,28,1,3,0,1,3.08333333333333,-1.08333333333333,15.8333333333333,4.16666666666667,-3.14991541302967,4.94760178604767,0.916666666666667,0.166666666666666,4,16
"S20",8,4,13,28,1,3,0,2,3.08333333333333,0.916666666666667,15.8333333333333,-2.83333333333333,-3.14991541302967,4.94760178604767,-1.08333333333333,4.16666666666667,2,20
"S20",9,4,18,28,1,3,0,2,3.08333333333333,0.916666666666667,15.8333333333333,2.16666666666667,-3.14991541302967,4.94760178604767,0.916666666666667,-2.83333333333333,4,13
"S20",10,4,19,28,1,3,0,2,3.08333333333333,0.916666666666667,15.8333333333333,3.16666666666667,-3.14991541302967,4.94760178604767,0.916666666666667,2.16666666666667,4,18
"S20",11,2,12,28,1,3,0,2,3.08333333333333,-1.08333333333333,15.8333333333333,-3.83333333333333,-3.14991541302967,4.94760178604767,0.916666666666667,3.16666666666667,4,19
"S20",12,2,14,28,1,3,0,2,3.08333333333333,-1.08333333333333,15.8333333333333,-1.83333333333333,-3.14991541302967,4.94760178604767,-1.08333333333333,-3.83333333333333,2,12
"S20",14,2,10,28,1,3,0,2,3.08333333333333,-1.08333333333333,15.8333333333333,-5.83333333333333,-3.14991541302967,4.94760178604767,NA,NA,NA,NA
"S3",1,8,12,NA,NA,NA,NA,1,6.33333333333333,1.66666666666667,11.9166666666667,0.0833333333333339,0.100084586970326,1.030935119381,NA,NA,NA,NA
"S3",2,8,11,NA,NA,NA,NA,1,6.33333333333333,1.66666666666667,11.9166666666667,-0.916666666666666,0.100084586970326,1.030935119381,1.66666666666667,0.0833333333333339,8,12
"S3",3,8,11,NA,NA,NA,NA,1,6.33333333333333,1.66666666666667,11.9166666666667,-0.916666666666666,0.100084586970326,1.030935119381,1.66666666666667,-0.916666666666666,8,11
"S3",4,NA,NA,NA,NA,NA,NA,1,6.33333333333333,NA,11.9166666666667,NA,0.100084586970326,1.030935119381,1.66666666666667,-0.916666666666666,8,11
"S3",5,5,10,NA,NA,NA,NA,1,6.33333333333333,-1.33333333333333,11.9166666666667,-1.91666666666667,0.100084586970326,1.030935119381,NA,NA,NA,NA
"S3",6,6,10,NA,NA,NA,NA,1,6.33333333333333,-0.333333333333333,11.9166666666667,-1.91666666666667,0.100084586970326,1.030935119381,-1.33333333333333,-1.91666666666667,5,10
"S3",7,7,11,NA,NA,NA,NA,1,6.33333333333333,0.666666666666667,11.9166666666667,-0.916666666666666,0.100084586970326,1.030935119381,-0.333333333333333,-1.91666666666667,6,10
"S3",8,8,12,NA,NA,NA,NA,2,6.33333333333333,1.66666666666667,11.9166666666667,0.0833333333333339,0.100084586970326,1.030935119381,0.666666666666667,-0.916666666666666,7,11
"S3",9,8,10,NA,NA,NA,NA,2,6.33333333333333,1.66666666666667,11.9166666666667,-1.91666666666667,0.100084586970326,1.030935119381,1.66666666666667,0.0833333333333339,8,12
"S3",10,NA,NA,NA,NA,NA,NA,2,6.33333333333333,NA,11.9166666666667,NA,0.100084586970326,1.030935119381,1.66666666666667,-1.91666666666667,8,10
"S3",11,6,12,NA,NA,NA,NA,2,6.33333333333333,-0.333333333333333,11.9166666666667,0.0833333333333339,0.100084586970326,1.030935119381,NA,NA,NA,NA
"S3",12,2,11,NA,NA,NA,NA,2,6.33333333333333,-4.33333333333333,11.9166666666667,-0.916666666666666,0.100084586970326,1.030935119381,-0.333333333333333,0.0833333333333339,6,12
"S3",13,2,19,NA,NA,NA,NA,2,6.33333333333333,-4.33333333333333,11.9166666666667,7.08333333333333,0.100084586970326,1.030935119381,-4.33333333333333,-0.916666666666666,2,11
"S3",14,8,14,NA,NA,NA,NA,2,6.33333333333333,1.66666666666667,11.9166666666667,2.08333333333333,0.100084586970326,1.030935119381,-4.33333333333333,7.08333333333333,2,19
"S4",1,11,11,20,1,2,0,1,10.2142857142857,0.785714285714286,12.6428571428571,-1.64285714285714,3.98103696792271,1.75712559557148,NA,NA,NA,NA
"S4",2,11,13,20,1,2,0,1,10.2142857142857,0.785714285714286,12.6428571428571,0.357142857142858,3.98103696792271,1.75712559557148,0.785714285714286,-1.64285714285714,11,11
"S4",3,12,15,20,1,2,0,1,10.2142857142857,1.78571428571429,12.6428571428571,2.35714285714286,3.98103696792271,1.75712559557148,0.785714285714286,0.357142857142858,11,13
"S4",4,11,15,20,1,2,0,1,10.2142857142857,0.785714285714286,12.6428571428571,2.35714285714286,3.98103696792271,1.75712559557148,1.78571428571429,2.35714285714286,12,15
"S4",5,11,13,20,1,2,0,1,10.2142857142857,0.785714285714286,12.6428571428571,0.357142857142858,3.98103696792271,1.75712559557148,0.785714285714286,2.35714285714286,11,15
"S4",6,11,15,20,1,2,0,1,10.2142857142857,0.785714285714286,12.6428571428571,2.35714285714286,3.98103696792271,1.75712559557148,0.785714285714286,0.357142857142858,11,13
"S4",7,10,14,20,1,2,0,1,10.2142857142857,-0.214285714285714,12.6428571428571,1.35714285714286,3.98103696792271,1.75712559557148,0.785714285714286,2.35714285714286,11,15
"S4",8,11,13,20,1,2,0,2,10.2142857142857,0.785714285714286,12.6428571428571,0.357142857142858,3.98103696792271,1.75712559557148,-0.214285714285714,1.35714285714286,10,14
"S4",9,10,14,20,1,2,0,2,10.2142857142857,-0.214285714285714,12.6428571428571,1.35714285714286,3.98103696792271,1.75712559557148,0.785714285714286,0.357142857142858,11,13
"S4",10,11,14,20,1,2,0,2,10.2142857142857,0.785714285714286,12.6428571428571,1.35714285714286,3.98103696792271,1.75712559557148,-0.214285714285714,1.35714285714286,10,14
"S4",11,11,10,20,1,2,0,2,10.2142857142857,0.785714285714286,12.6428571428571,-2.64285714285714,3.98103696792271,1.75712559557148,0.785714285714286,1.35714285714286,11,14
"S4",12,11,9,20,1,2,0,2,10.2142857142857,0.785714285714286,12.6428571428571,-3.64285714285714,3.98103696792271,1.75712559557148,0.785714285714286,-2.64285714285714,11,10
"S4",13,5,8,20,1,2,0,2,10.2142857142857,-5.21428571428571,12.6428571428571,-4.64285714285714,3.98103696792271,1.75712559557148,0.785714285714286,-3.64285714285714,11,9
"S4",14,7,13,20,1,2,0,2,10.2142857142857,-3.21428571428571,12.6428571428571,0.357142857142858,3.98103696792271,1.75712559557148,-5.21428571428571,-4.64285714285714,5,8
"S5",1,NA,NA,23,0,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S6",1,6,9,20,1,2,0,1,4.57142857142857,1.42857142857143,11.8571428571429,-2.85714285714286,-1.66182017493444,0.971411309857196,NA,NA,NA,NA
"S6",2,12,9,20,1,2,0,1,4.57142857142857,7.42857142857143,11.8571428571429,-2.85714285714286,-1.66182017493444,0.971411309857196,1.42857142857143,-2.85714285714286,6,9
"S6",3,2,11,20,1,2,0,1,4.57142857142857,-2.57142857142857,11.8571428571429,-0.857142857142858,-1.66182017493444,0.971411309857196,7.42857142857143,-2.85714285714286,12,9
"S6",4,12,9,20,1,2,0,1,4.57142857142857,7.42857142857143,11.8571428571429,-2.85714285714286,-1.66182017493444,0.971411309857196,-2.57142857142857,-0.857142857142858,2,11
"S6",5,2,11,20,1,2,0,1,4.57142857142857,-2.57142857142857,11.8571428571429,-0.857142857142858,-1.66182017493444,0.971411309857196,7.42857142857143,-2.85714285714286,12,9
"S6",6,2,9,20,1,2,0,1,4.57142857142857,-2.57142857142857,11.8571428571429,-2.85714285714286,-1.66182017493444,0.971411309857196,-2.57142857142857,-0.857142857142858,2,11
"S6",7,8,15,20,1,2,0,1,4.57142857142857,3.42857142857143,11.8571428571429,3.14285714285714,-1.66182017493444,0.971411309857196,-2.57142857142857,-2.85714285714286,2,9
"S6",8,2,12,20,1,2,0,2,4.57142857142857,-2.57142857142857,11.8571428571429,0.142857142857142,-1.66182017493444,0.971411309857196,3.42857142857143,3.14285714285714,8,15
"S6",9,2,14,20,1,2,0,2,4.57142857142857,-2.57142857142857,11.8571428571429,2.14285714285714,-1.66182017493444,0.971411309857196,-2.57142857142857,0.142857142857142,2,12
"S6",10,2,12,20,1,2,0,2,4.57142857142857,-2.57142857142857,11.8571428571429,0.142857142857142,-1.66182017493444,0.971411309857196,-2.57142857142857,2.14285714285714,2,14
"S6",11,2,9,20,1,2,0,2,4.57142857142857,-2.57142857142857,11.8571428571429,-2.85714285714286,-1.66182017493444,0.971411309857196,-2.57142857142857,0.142857142857142,2,12
"S6",12,8,16,20,1,2,0,2,4.57142857142857,3.42857142857143,11.8571428571429,4.14285714285714,-1.66182017493444,0.971411309857196,-2.57142857142857,-2.85714285714286,2,9
"S6",13,2,16,20,1,2,0,2,4.57142857142857,-2.57142857142857,11.8571428571429,4.14285714285714,-1.66182017493444,0.971411309857196,3.42857142857143,4.14285714285714,8,16
"S6",14,2,14,20,1,2,0,2,4.57142857142857,-2.57142857142857,11.8571428571429,2.14285714285714,-1.66182017493444,0.971411309857196,-2.57142857142857,4.14285714285714,2,16
"T12",1,10,12,25,0,3,0,1,9.64285714285714,0.357142857142858,11.9285714285714,0.0714285714285712,3.40960839649414,1.04283988128577,NA,NA,NA,NA
"T12",2,10,13,25,0,3,0,1,9.64285714285714,0.357142857142858,11.9285714285714,1.07142857142857,3.40960839649414,1.04283988128577,0.357142857142858,0.0714285714285712,10,12
"T12",3,12,13,25,0,3,0,1,9.64285714285714,2.35714285714286,11.9285714285714,1.07142857142857,3.40960839649414,1.04283988128577,0.357142857142858,1.07142857142857,10,13
"T12",4,10,9,25,0,3,0,1,9.64285714285714,0.357142857142858,11.9285714285714,-2.92857142857143,3.40960839649414,1.04283988128577,2.35714285714286,1.07142857142857,12,13
"T12",5,10,8,25,0,3,0,1,9.64285714285714,0.357142857142858,11.9285714285714,-3.92857142857143,3.40960839649414,1.04283988128577,0.357142857142858,-2.92857142857143,10,9
"T12",6,8,9,25,0,3,0,1,9.64285714285714,-1.64285714285714,11.9285714285714,-2.92857142857143,3.40960839649414,1.04283988128577,0.357142857142858,-3.92857142857143,10,8
"T12",7,8,9,25,0,3,0,1,9.64285714285714,-1.64285714285714,11.9285714285714,-2.92857142857143,3.40960839649414,1.04283988128577,-1.64285714285714,-2.92857142857143,8,9
