UID	province	city	year	微博数	微博字数	消极感受	社会比较	强迫性思维	认知偏差	休息不耐受	词数	每句平均词数	字典覆盖率	数字比率	词长大于等于6的比率	词长大于等于4的比率	拉丁词比率	at用户数量	情感词数量	标签数量	url数量
江西 九江_2014	江西	九江	2014	164372	4424148	2.262493602799338e-06	3.619989764478941e-06	1.2217465455116426e-05	3.1674910439190735e-06	2.12674E-05	4419902	4419902	7.239979528957882e-05	0.01240525242414877	0	0	0.00018642947287066545	0	0	1	0
江西 九江_2015	江西	九江	2015	113958	2975194	2.01974638717865e-06	6.0592391615359495e-06	1.009873193589325e-05	7.069112355125275e-06	2.52468E-05	2970670	2970670	8.752234344440816e-05	0.012844913773660488	0	0	0.0002265482197618719	0	0	1	0
江西 九江_2016	江西	九江	2016	121695	3674553	1.634605246919382e-06	2.4519078703790732e-06	9.807631481516293e-06	5.9935525720377345e-06	1.98877E-05	3670611	3670611	6.865342037061405e-05	0.012372327113932803	0	0	0.0001378517091568679	0	0	3	0
江西 九江_2017	江西	九江	2017	81127	2671511	2.6227100462908323e-06	3.3720557738024988e-06	8.24280300262833e-06	1.4986914550233328e-06	1.57363E-05	2668995	1334497.5	5.507691097210748e-05	0.012257797410635839	0	0	0.00010565774757914496	0	0	0	0
江西 九江_2018	江西	九江	2018	70978	2662646	2.6304476570978495e-06	5.260895314195699e-06	2.1419359493511063e-05	6.388230024380492e-06	3.56989E-05	2661144	665286	0.0001247583745937837	0.013205598795104662	0	0	0.0001638393112135232	0	0	0	0
江西 九江_2019	江西	九江	2019	57508	2338853	4.277165454018974e-07	6.415748181028462e-06	1.796409490687969e-05	4.704881999420872e-06	2.95124E-05	2337997	2337997	0.00010778456944127816	0.016233553764183617	0	0	7.100094653671498e-05	0	0	2	0
江西 九江_2020	江西	九江	2020	51061	2068741	2.901470416849419e-06	3.3850488196576554e-06	1.112230326458944e-05	4.352205625274129e-06	2.1761E-05	2067917	516979.25	7.640538764370137e-05	0.015286880469573973	0	0	9.478136695041435e-05	0	0	6	0
江西 九江_2021	江西	九江	2021	37862	1730539	3.4685228659479503e-06	2.890435721623292e-06	1.5030265752441117e-05	9.827481453519192e-06	3.12167E-05	1729843	1729843	0.00010752420884438646	0.01571703327989881	0	0	8.786924593734808e-05	0	0	0	0
江西 九江_2022	江西	九江	2022	25708	931745	2.1472982157025475e-06	2.1472982157025475e-06	7.515543754958917e-06	4.294596431405095e-06	1.61047E-05	931403	931403	5.368245539256369e-05	0.010766553253532573	0	0	9.555477059876338e-05	0	0	288	0
江西 九江_2023	江西	九江	2023	31869	1295327	3.08933984669151e-06	3.08933984669151e-06	1.7763704118476184e-05	3.08933984669151e-06	2.70317E-05	1294775	323693.75	9.576953524743681e-05	0.01373134328358209	0	0	6.255913189550307e-05	0	0	1	0
江西 九江_2024	江西	九江	2024	61394	2752735	1.0901499501256398e-06	1.4535332668341863e-06	1.3081799401507677e-05	5.450749750628199e-06	2.10762E-05	2751915	2751915	6.86794468579153e-05	0.009447239467788795	0	0	2.543683216959826e-05	0	0	0	0
江西 南昌_2010	江西	南昌	2010	418800	11679781	4.1114374279053025e-06	1.9700637675379574e-06	1.2334312283715908e-05	7.195015498834279e-06	2.56108E-05	11674749	389158.3	8.848155964637869e-05	0.00639739663782065	0	0	0.00010561254892931745	0	0	6	0
江西 南昌_2011	江西	南昌	2011	3005509	80189452	2.857321889838188e-06	4.479382351318382e-06	1.285170981018923e-05	6.113920200963809e-06	2.63023E-05	80144978	16028995.6	8.867679769030569e-05	0.00862580559944754	0	0	0.00010922705599844322	0	3	96	0
江西 南昌_2012	江西	南昌	2012	2683143	75254183	4.0949139905196095e-06	5.278184591676249e-06	9.545935861016492e-06	6.634292471653523e-06	2.55533E-05	75215255	75215255	8.671113326678212e-05	0.00907318601791618	0	0	0.00010795682338642607	0	0	157	0
江西 南昌_2013	江西	南昌	2013	995353	29053846	3.4433668083680975e-06	5.061749208301103e-06	1.098434011869423e-05	7.299937633740367e-06	2.67894E-05	29041344	29041344	9.352184251527753e-05	0.009154018491706169	0	0	0.00012282489405449003	0	1	24	0
江西 南昌_2014	江西	南昌	2014	807381	24440903	3.194138379329404e-06	5.405464949634376e-06	8.067246932408878e-06	6.552078726829546e-06	2.32189E-05	24419731	3488533	8.19828850694547e-05	0.011382434966216458	0	0	0.00020872465794156373	0	0	7	0
江西 南昌_2015	江西	南昌	2015	594268	17147412	2.4518214172671974e-06	4.436629231245405e-06	8.289491458379572e-06	7.647347753857211e-06	2.28253E-05	17130122	2141265.25	8.149387377392875e-05	0.01050126788355623	0	0	0.00022918692581407185	0	0	24	0
江西 南昌_2016	江西	南昌	2016	620130	19149424	2.3518686014148215e-06	5.435429656603143e-06	1.0243694352829e-05	7.212397044338786e-06	2.52434E-05	19133722	19133722	9.083439176131022e-05	0.01031743849942003	0	0	0.0001506241179839448	0	0	73	0
江西 南昌_2017	江西	南昌	2017	483165	16922683	2.0695509860789582e-06	5.558222648326345e-06	9.51993453596321e-06	7.805163718926358e-06	2.49529E-05	16911881	16911881	8.970025273947942e-05	0.011256583463424322	0	0	0.00013049997217932173	0	0	9	0
江西 南昌_2018	江西	南昌	2018	424111	15767820	1.6497721537750086e-06	5.9011080885029155e-06	1.370579943136161e-05	5.520391437631759e-06	2.67771E-05	15759752	15759752	9.21968822859649e-05	0.011246116055633363	0	0	0.00010552196506645536	0	0	8	2
江西 南昌_2019	江西	南昌	2019	351060	13767138	1.8894297018058442e-06	4.432892761929096e-06	1.1917941196006094e-05	7.121696568345105e-06	2.5362E-05	13760766	3440191.5	9.003859232836311e-05	0.01290393281885616	0	0	8.705910702936159e-05	0	0	22	0
江西 南昌_2020	江西	南昌	2020	345233	16052493	1.682685730955877e-06	4.3001968679983525e-06	1.0968618098082754e-05	5.110378886606737e-06	2.20619E-05	16045777	5348592.333333333	7.472371079318876e-05	0.0155594833456803	0	0	8.039498492344746e-05	0	0	10	0
江西 南昌_2021	江西	南昌	2021	210079	7841259	1.4036110318212657e-06	5.1040401157136936e-06	1.7098534387640873e-05	8.676868196713279e-06	3.22831E-05	7836929	3918464.5	0.00011114047351966568	0.012543433786372188	0	0	9.812517122459575e-05	0	0	6	0
江西 南昌_2022	江西	南昌	2022	152010	6317725	1.1086932798457458e-06	6.33539017054712e-06	1.7105553460477223e-05	6.810544433338153e-06	3.13602E-05	6313739	6313739	0.00010548424633960954	0.012934490956943262	0	0	6.446259498531694e-05	0	0	1	0
江西 南昌_2023	江西	南昌	2023	171206	7414395	9.44739615590849e-07	4.048884066817924e-06	1.2281615002681036e-05	7.153028518044999e-06	2.44283E-05	7409449	7409449	8.367693738090376e-05	0.012945766952441403	0	0	5.722422814435999e-05	0	0	0	0
江西 南昌_2024	江西	南昌	2024	360318	19007287	1.2631187380559624e-06	5.473514531575837e-06	6.210333795441815e-06	3.3156866873969014e-06	1.62627E-05	19000589	19000589	5.3577286472540404e-05	0.016357756067456646	0	0	3.447261555944397e-05	0	0	12	0
江西 萍乡_2010	江西	萍乡	2010	20950	545690	1.8333687784630504e-06	3.6667375569261008e-06	7.3334751138522015e-06	9.166843892315252e-06	2.20004E-05	545444	545444	8.066822625237421e-05	0.005404771158909073	0	0	0.00015766971494782234	0	0	2	0
江西 萍乡_2011	江西	萍乡	2011	145769	4127688	2.6664404232368162e-06	4.848073496794212e-06	1.4301816815542923e-05	6.787302895511896e-06	2.86036E-05	4125350	4125350	9.599185523652538e-05	0.0116402244658029	0	0	0.0001195050116959773	0	0	7	0
江西 萍乡_2012	江西	萍乡	2012	130989	3742178	2.1390911964097495e-06	5.882500790126811e-06	1.3369319977560934e-05	6.684659988780467e-06	2.80756E-05	3739906	219994.4705882353	9.331785344337531e-05	0.012862355364011823	0	0	7.754205586985342e-05	0	0	1	0
江西 萍乡_2013	江西	萍乡	2013	52801	1663338	4.210090745498811e-06	2.4057661402850354e-06	1.2630272236496434e-05	4.811532280570071e-06	2.40577E-05	1662672	1662672	7.999172416447742e-05	0.00918762088974855	0	0	0.00013231713771567693	0	0	1	0
江西 萍乡_2014	江西	萍乡	2014	49967	1459490	2.742923599977508e-06	4.800116299960639e-06	9.600232599921277e-06	4.800116299960639e-06	2.19434E-05	1458298	1458298	7.954478439934773e-05	0.014208344247883491	0	0	0.00018514734299848178	0	0	0	0
江西 萍乡_2015	江西	萍乡	2015	31254	779299	0	5.139729984285275e-06	1.6704122448927145e-05	5.139729984285275e-06	2.69836E-05	778251	778251	8.352061224463573e-05	0.008714412188355685	0	0	0.00034950163893139873	0	0	5	0
江西 萍乡_2016	江西	萍乡	2016	32021	761000	3.9489168121184355e-06	3.9489168121184355e-06	6.581528020197393e-06	3.9489168121184355e-06	1.84283E-05	759702	7913.5625	6.976419701409237e-05	0.006764494499158881	0	0	0.001487425332564611	0	0	10	0
江西 萍乡_2017	江西	萍乡	2017	26536	711517	2.8137112147494743e-06	4.2205668221242115e-06	1.1254844858997897e-05	5.627422429498949e-06	2.39165E-05	710805	710805	7.878391401298527e-05	0.007668769915799692	0	0	0.00013927870513009898	0	0	0	0
江西 萍乡_2018	江西	萍乡	2018	31242	865146	1.1571368730921707e-06	8.099958111645194e-06	1.6199916223290388e-05	6.942821238553024e-06	3.23998E-05	864202	864202	0.00010645659232447969	0.01010296203896774	0	0	0.00011224227668994055	0	0	0	0
江西 萍乡_2019	江西	萍乡	2019	40168	996181	2.010015909275922e-06	5.025039773189805e-06	1.7085135228845337e-05	2.010015909275922e-06	2.61302E-05	995017	199003.4	8.844070000814056e-05	0.007582785017743415	0	0	0.00024421693297702453	0	0	1	0
江西 萍乡_2020	江西	萍乡	2020	36580	924409	3.248922711377619e-06	2.165948474251746e-06	1.4078665082636348e-05	2.165948474251746e-06	2.16595E-05	923383	923383	7.039332541318174e-05	0.008635636566841711	0	0	0.0001678610067545103	0	0	0	0
江西 萍乡_2021	江西	萍乡	2021	17514	480126	4.168768420745459e-06	6.2531526311181885e-06	1.6675073682981837e-05	2.0843842103727297e-06	2.91814E-05	479758	79959.66666666667	0.00010005044209789102	0.008881561120398201	0	0	0.0005148428999620642	0	0	0	0
江西 萍乡_2022	江西	萍乡	2022	11429	399497	2.5049284467189196e-06	5.009856893437839e-06	4.0078855147502714e-05	2.5049284467189196e-06	5.00986E-05	399213	26614.2	0.000155305563696573	0.009631449877634245	0	0	7.76527818482865e-05	0	0	0	0
江西 萍乡_2023	江西	萍乡	2023	9973	343726	2.912276409978624e-06	2.912276409978624e-06	1.7473658459871745e-05	5.824552819957248e-06	2.91228E-05	343374	49053.42857142857	0.00010192967434925183	0.009106688334003157	0	0	8.736829229935872e-05	0	0	0	0
江西 萍乡_2024	江西	萍乡	2024	7188	224159	0	0	2.679540369508617e-05	0	2.67954E-05	223919	223919	8.48521117011062e-05	0.011821238930148848	0	0	8.038621108525851e-05	0	0	1	0
江西 上饶_2010	江西	上饶	2010	46530	1249804	4.002696216171213e-06	8.005392432342426e-07	9.60647091881091e-06	5.603774702639698e-06	2.00135E-05	1249158	78072.375	6.96469141613791e-05	0.006456348996684166	0	0	8.165500280989274e-05	0	0	0	0
江西 上饶_2011	江西	上饶	2011	296360	8405579	2.7382253037971684e-06	5.357397333516199e-06	1.2857753600438878e-05	5.000237511281786e-06	2.59536E-05	8399601	1679920.2	8.345634512877457e-05	0.009337229232674266	0	0	9.690936509960413e-05	0	0	100	0
江西 上饶_2012	江西	上饶	2012	287352	8486061	3.5370305284641943e-06	4.8339417222343985e-06	6.956160039312915e-06	6.01295189838913e-06	2.13401E-05	8481691	8481691	7.203752176305408e-05	0.011383225349756316	0	0	8.38276235246014e-05	0	0	9	0
江西 上饶_2013	江西	上饶	2013	101033	3025062	3.6379799818497873e-06	7.606685416595009e-06	8.598861775281315e-06	4.630156340536093e-06	2.44737E-05	3023656	1511828	7.639757961884554e-05	0.008608783538868178	0	0	8.334281412964967e-05	0	0	2	0
江西 上饶_2014	江西	上饶	2014	85795	2415854	2.071348854088387e-06	3.3141581665414193e-06	5.385507020629806e-06	3.3141581665414193e-06	1.40852E-05	2413886	301735.75	5.012664226893896e-05	0.013167564665439876	0	0	0.0001760646525975129	0	0	7	0
江西 上饶_2015	江西	上饶	2015	59697	1465117	6.835255976918708e-07	6.835255976918708e-07	9.569358367686191e-06	2.734102390767483e-06	1.36705E-05	1463003	1463003	4.579621504535534e-05	0.006980846929227076	0	0	0.00021599408887063116	0	0	11	0
江西 上饶_2016	江西	上饶	2016	63089	1435049	3.4888548531715434e-06	3.4888548531715434e-06	4.884396794440161e-06	9.071022618246013e-06	2.09331E-05	1433135	1433135	7.535926482850534e-05	0.005440520258035705	0	0	0.00033981446269890835	0	0	15	0
江西 上饶_2017	江西	上饶	2017	40471	1103178	4.5370403978077025e-06	4.5370403978077025e-06	9.074080795615405e-06	6.351856556930783e-06	2.45E-05	1102040	1102040	8.892599179703096e-05	0.007460709230154986	0	0	0.0001996297775035389	0	0	4	0
江西 上饶_2018	江西	上饶	2018	34499	963823	1.0382932950133888e-06	2.0765865900267777e-06	1.557439942520083e-05	4.153173180053555e-06	2.28425E-05	963119	963119	7.268053065093722e-05	0.007639762064708515	0	0	0.0002533435639832669	0	0	0	0
江西 上饶_2019	江西	上饶	2019	28631	776430	1.0312840001443798e-05	2.5782100003609495e-06	2.191478500306807e-05	6.4455250009023734e-06	4.12514E-05	775732	775732	0.00014566886502039364	0.006934095795970773	0	0	0.00017660738502472503	0	0	0	0
江西 上饶_2020	江西	上饶	2020	29174	839636	7.151507060921305e-06	3.5757535304606524e-06	1.7878767652303263e-05	4.767671373947536e-06	3.33737E-05	838984	838984	0.00012157562003566218	0.009399464113737568	0	0	0.00012991904494007037	0	0	0	0
江西 上饶_2021	江西	上饶	2021	26174	674108	0	7.423838837367447e-06	1.6332445442208383e-05	8.908606604840936e-06	3.26649E-05	673506	673506	0.00011432711809545868	0.009331765418570882	0	0	0.00012175095693282614	0	0	0	0
江西 上饶_2022	江西	上饶	2022	17855	527617	1.8967665820076516e-06	3.793533164015303e-06	4.931593113219894e-05	0	5.50062E-05	527213	175737.66666666666	0.00016691545921667332	0.00982145736163562	0	0	7.776742986231372e-05	0	0	0	0
江西 上饶_2023	江西	上饶	2023	25702	1284132	0	3.8945238321491386e-06	1.2462476262877243e-05	7.010142897868449e-06	2.33671E-05	1283854	427951.3333333333	7.32170480444038e-05	0.012167271356400338	0	0	2.8040571591473798e-05	0	0	0	0
江西 上饶_2024	江西	上饶	2024	46594	2261135	8.846782137816057e-07	1.7693564275632114e-06	1.1058477672270072e-05	2.654034641344817e-06	1.63665E-05	2260709	322958.4285714286	5.5734727468241156e-05	0.009563813830086048	0	0	4.025285872706306e-05	0	0	1	0
江西 新余_2010	江西	新余	2010	25406	580577	6.895921579579797e-06	3.4479607897898987e-06	2.585970592342424e-05	6.895921579579797e-06	4.30995E-05	580053	193351	0.00014136639238138585	0.004846108890049702	0	0	0.00012412658843243636	0	0	0	0
江西 新余_2011	江西	新余	2011	155245	4604384	3.476592105354647e-06	3.2593050987699817e-06	1.2168072368741265e-05	4.997601151447305e-06	2.39016E-05	4602208	4602208	7.887518339023356e-05	0.010277023550434921	0	0	7.518130427829425e-05	0	0	1	0
江西 新余_2012	江西	新余	2012	168370	6071338	6.755943994872074e-06	7.579839604002815e-06	9.392409944090444e-06	9.062851700438148e-06	3.2791E-05	6068730	1517182.5	0.00010825988303977933	0.011326752055207596	0	0	7.101980150706985e-05	0	0	5	0
江西 新余_2013	江西	新余	2013	58788	2011256	1.9895350456598295e-06	3.4816863299047014e-06	5.968605136979488e-06	4.973837614149573e-06	1.64137E-05	2010520	251315	5.5209597517060264e-05	0.010802677914171457	0	0	7.112587788233889e-05	0	0	0	0
江西 新余_2014	江西	新余	2014	51493	1680973	3.5722684797913797e-06	5.3584027196870695e-06	4.763024639721839e-06	9.526049279443678e-06	2.32197E-05	1679605	186622.77777777778	8.15667969552365e-05	0.01118358185406688	0	0	0.00018039955822946467	0	0	0	0
江西 新余_2015	江西	新余	2015	39725	1096123	1.8268026660358108e-06	6.393809331125338e-06	7.307210664143243e-06	4.567006665089527e-06	2.00948E-05	1094809	109480.9	6.7591698643325e-05	0.011160850888145786	0	0	0.00022743693192145846	0	0	2	0
江西 新余_2016	江西	新余	2016	41238	966682	0	5.178996476210798e-06	7.250595066695117e-06	5.178996476210798e-06	1.76086E-05	965438	160906.33333333334	5.6968961238318774e-05	0.006114323239814467	0	0	0.00018126487666737792	0	0	3	0
江西 新余_2017	江西	新余	2017	27067	794861	3.7773051949278346e-06	8.81371212149828e-06	1.2591017316426115e-05	6.2955086582130576e-06	3.14775E-05	794217	794217	0.00011583735931112025	0.007630156493754226	0	0	0.00017627424242996562	0	0	1	0
江西 新余_2018	江西	新余	2018	25535	723246	0	9.686543453833933e-06	1.522171114173904e-05	4.151375765928829e-06	2.90596E-05	722652	722652	0.00010516818607019699	0.007466941210983987	0	0	0.00017020640640308198	0	0	0	0
江西 新余_2019	江西	新余	2019	32648	760789	1.3158223692434416e-06	5.2632894769737665e-06	3.289555923108604e-05	6.579111846217208e-06	4.60538E-05	759981	253327	0.00015395121720148267	0.008364682801280558	0	0	0.00031842901335691286	0	0	0	0
江西 新余_2020	江西	新余	2020	28729	748043	2.675932529037213e-06	6.689831322593032e-06	1.605559517422328e-05	9.365763851630245e-06	3.47871E-05	747403	747403	0.00012844476139378623	0.008553618329067451	0	0	0.00019534307461971655	0	0	2	0
江西 新余_2021	江西	新余	2021	18876	543041	0	3.6855693375373395e-06	2.2113416025224036e-05	5.528354006306009e-06	3.13273E-05	542657	542657	0.00010872429545735151	0.010021063028764026	0	0	0.00016032226618287426	0	0	1	0
江西 新余_2022	江西	新余	2022	11122	340376	0	8.824048473439615e-06	3.529619389375846e-05	1.1765397964586153e-05	5.58856E-05	339980	339980	0.00018824636743337844	0.009832931348902877	0	0	0.00027942820165892114	0	0	0	0
江西 新余_2023	江西	新余	2023	10131	311259	3.2167476750956176e-06	6.433495350191235e-06	2.573398140076494e-05	1.286699070038247e-05	4.82512E-05	310873	310873	0.00015762063607968526	0.00882997236813747	0	0	0.00024447282330726695	0	0	0	0
江西 新余_2024	江西	新余	2024	22559	1240328	2.4193860565942786e-06	8.871082207512355e-06	1.935508845275423e-05	5.645234132053317e-06	3.62908E-05	1239984	1239984	0.0001096788345656073	0.013453399398701918	0	0	9.677544226377115e-06	0	0	0	0
江西 宜春_2010	江西	宜春	2010	30407	762597	2.623821412219399e-06	7.871464236658196e-06	9.183374942767895e-06	1.4431017767206693e-05	3.41097E-05	762247	69295.18181818182	0.00012594342778653113	0.004216481009436574	0	0	0.00010232903507655654	0	0	4	0
江西 宜春_2011	江西	宜春	2011	200118	5340316	3.185219382921828e-06	4.871511997409855e-06	1.1804048301416187e-05	8.431463072440132e-06	2.82922E-05	5337152	5337152	9.855443502452245e-05	0.008014574064969481	0	0	0.00011054584917199285	0	0	1	0
江西 宜春_2012	江西	宜春	2012	211854	6334480	2.210986200919265e-06	4.42197240183853e-06	9.949437904136693e-06	5.05368274495832e-06	2.16361E-05	6332016	1583004	7.138326877253627e-05	0.008504084639078613	0	0	6.743507912803759e-05	0	0	6	0
江西 宜春_2013	江西	宜春	2013	66330	1891003	3.7032824308345877e-06	6.348484167145007e-06	1.1109847292503763e-05	6.877524514407091e-06	2.80391E-05	1890215	1890215	9.681438354896136e-05	0.006550048539451861	0	0	6.877524514407091e-05	0	0	0	0
江西 宜春_2014	江西	宜春	2014	55758	1435260	6.97363686320235e-07	6.973636863202349e-06	1.1855182667443996e-05	7.671000549522586e-06	2.71972E-05	1433972	286794.4	9.484146133955196e-05	0.009003662554080553	0	0	0.00015620946573573265	0	0	0	0
江西 宜春_2015	江西	宜春	2015	38594	959545	2.086508738820225e-06	3.129763108230338e-06	1.2519052432921352e-05	6.259526216460676e-06	2.39949E-05	958539	958539	8.346034955280901e-05	0.008311607561090367	0	0	0.00019508856707969107	0	0	3	0
