市 年	微博数	微博字数	身体形象	词数	每句平均词数	字典覆盖率	数字比率	词长大于等于6的比率	词长大于等于4的比率	拉丁词比率	at用户数量	情感词数量	标签数量	url数量
天津 北辰区_2016	35484	760007	0.0022133308389446103	759037	759037.0	0.0035373769658132606	0.0052579782013261545	0.0	0.0	0.00025426955471208914	0	0	2	0
天津 北辰区_2017	26280	673012	0.0020211785002528333	672380	74708.88888888889	0.0031559534786876468	0.006004045331508968	0.0	0.0	0.0001844195246735477	0	0	1	0
天津 北辰区_2018	30513	806115	0.001912767380923714	805639	805639.0	0.0030572005575698297	0.0065413913675976465	0.0	0.0	9.930005871115971e-05	0	0	0	0
天津 北辰区_2019	22338	751557	0.0019116768041449838	751173	751173.0	0.0030046340856234185	0.0051066798194290795	0.0	0.0	9.318758794578612e-05	0	0	2	0
天津 北辰区_2020	17971	725385	0.0015805435911439908	725067	725067.0	0.002465979006078059	0.00490437435437001	0.0	0.0	6.068404712943769e-05	0	0	0	0
天津 北辰区_2021	12229	424753	0.0014272604384638432	423889	47098.77777777778	0.0023072077831696506	0.006268150388427159	0.0	0.0	5.661859590600369e-05	0	0	0	0
天津 北辰区_2022	8506	287808	0.0016339528448161976	287646	287646.0	0.002617801047120419	0.005541533690717062	0.0	0.0	8.69123853625637e-05	0	0	1	0
天津 北辰区_2023	9354	282710	0.0018230733831286062	282490	141245.0	0.0029983362242911255	0.007564869552904528	0.0	0.0	0.00012743813940316472	0	0	0	0
天津 北辰区_2024	14506	515324	0.0018212955663685542	515018	515018.0	0.0029455281174638557	0.0058638727190117625	0.0	0.0	5.825039124846122e-05	0	0	0	0
天津 南开区_2010	202592	5443237	0.002186532788709727	5440577	777225.2857142857	0.0035821568190285698	0.005682117907714568	0.0	0.0	9.83351582010511e-05	0	0	1	0
天津 南开区_2011	1547414	38968404	0.0022465629548630048	38943044	38943044.0	0.0036435775282486907	0.008004715810094352	0.0	0.0	0.00014184818218113612	0	2	31	0
天津 南开区_2012	1415607	37789055	0.0022267628344939945	37768279	37768279.0	0.0035871107603287935	0.008876576028259059	0.0	0.0	0.00010855670707156129	0	0	24	0
天津 南开区_2013	544142	14987101	0.0024362887526226955	14979341	1664371.2222222222	0.003958718878220344	0.008636695032177984	0.0	0.0	0.00014199556575953507	0	0	3	0
天津 南开区_2014	452951	11414918	0.0023843295840156957	11402786	5701393.0	0.0038368693405278326	0.008954039828512084	0.0	0.0	0.0002894906560554587	0	0	2	0
天津 南开区_2015	329491	7911022	0.00277569278400885	7900370	7900370.0	0.004528268929176735	0.008185059687077946	0.0	0.0	0.0002963152358686998	0	0	8	0
天津 南开区_2016	336603	7893387	0.002586150135244805	7882373	656864.4166666666	0.00427904134960373	0.007347914137024472	0.0	0.0	0.00028341718921446625	0	0	44	0
天津 南开区_2017	237508	6436714	0.0025124713703622943	6429526	6429526.0	0.004070751094248627	0.007796686723095917	0.0	0.0	0.00024667448269125904	0	0	8	0
天津 南开区_2018	223740	6734131	0.0033512780621417055	6727881	1681970.25	0.005259308242818206	0.007789079503635691	0.0	0.0	0.00019040170300277308	0	0	3	0
天津 南开区_2019	187919	5927092	0.00274370845091923	5921912	5921912.0	0.00433593069265467	0.0101246016489269	0.0	0.0	0.00015653728052696493	0	0	7	0
天津 南开区_2020	176838	6004527	0.0018084044877507146	5998105	5998105.0	0.002904250592478791	0.013534441294375473	0.0	0.0	0.0001287073167275331	0	0	5	0
天津 南开区_2021	121850	3683084	0.0020743516326313205	3679704	183985.2	0.0033298874039868424	0.011518317777734296	0.0	0.0	0.0001777316871139635	0	0	12	0
天津 南开区_2022	89528	3027219	0.0018729359759454705	3024129	3024129.0	0.0030388915287674566	0.012689273506520389	0.0	0.0	0.0001335921847249241	0	0	1	0
天津 南开区_2023	86271	2661089	0.0017440186931712356	2657655	379665.0	0.0028472469150435252	0.009737531771430077	0.0	0.0	9.482043380348465e-05	0	0	0	0
天津 南开区_2024	151663	5963764	0.0016519956873228506	5958248	458326.76923076925	0.0026764579117888347	0.01385575088515953	0.0	0.0	0.00011815553833945817	0	0	138	0
天津 和平区_2010	215058	6121977	0.0023584200399524493	6119775	6119775.0	0.003919751951664889	0.006693873549272645	0.0	0.0	0.00010882753042391264	0	0	30	0
天津 和平区_2011	1540444	41198774	0.0024572859812989683	41171846	41171846.0	0.003996323118472755	0.008795549269274932	0.0	0.0	0.0001907371362459677	0	0	154	0
天津 和平区_2012	1370107	38872783	0.0024580397592345138	38852911	7770582.2	0.003990589019185718	0.009274465946708601	0.0	0.0	0.00011059660368820241	0	0	29	0
天津 和平区_2013	537688	15723790	0.002428575719180645	15715384	2245054.8571428573	0.003919916942532234	0.00943934936620066	0.0	0.0	0.0001512530651494103	0	0	5	0
天津 和平区_2014	433072	11976081	0.002476580012832549	11964887	11964887.0	0.004011237214358982	0.010263615527668586	0.0	0.0	0.00024438174802653796	0	0	20	0
天津 和平区_2015	327649	8912960	0.002372939614443648	8902460	8902460.0	0.0038013088517106506	0.009927143733305176	0.0	0.0	0.00021802962327266846	0	0	36	0
天津 和平区_2016	355306	10553982	0.0024754236096870275	10542842	10542842.0	0.004013339097749924	0.010090637799561068	0.0	0.0	0.00018277804030450233	0	0	25	0
天津 和平区_2017	269236	9722778	0.0020863415395345718	9715092	2428773.0	0.0033423255281576337	0.012459377636362064	0.0	0.0	0.00012691593656550035	0	0	0	0
天津 和平区_2018	271209	9699562	0.0019348892637991875	9693578	9693578.0	0.003091737643210794	0.011847947166670552	0.0	0.0	0.0001101760361344387	0	0	3	3
天津 和平区_2019	213662	6756855	0.002042345035144836	6751063	2250354.3333333335	0.003263930435843955	0.011322365085320637	0.0	0.0	0.0001395335816004087	0	0	5	0
天津 和平区_2020	215244	7363708	0.001649196483961486	7356916	7356916.0	0.002650023460917591	0.013995266494819296	0.0	0.0	0.00010357600929519924	0	0	16	0
天津 和平区_2021	127833	4212231	0.0017902439545999455	4208365	4208365.0	0.002856453753417301	0.011958563480116388	0.0	0.0	0.00010906848621733143	0	0	3	0
天津 和平区_2022	85352	2852795	0.0017387149296883469	2850381	2850381.0	0.0027406862451019704	0.010669801686160552	0.0	0.0	9.682916073324935e-05	0	0	1	0
天津 和平区_2023	105781	3707334	0.0014183186712525277	3702976	3702976.0	0.002268985810332014	0.010886919061857273	0.0	0.0	9.343835876873088e-05	0	0	3	0
天津 和平区_2024	213099	9705247	0.0022522738431017594	9701307	9701307.0	0.003905556230722314	0.014613597940978468	0.0	0.0	5.78272597702557e-05	0	0	166	0
天津 塘沽区_2010	59246	1521145	0.0021799576769834226	1520213	1520213.0	0.0035810771253765097	0.006178081624088203	0.0	0.0	0.00014932118065034308	0	0	11	0
天津 塘沽区_2011	405801	9753163	0.0023325015846049767	9745331	1392190.142857143	0.0037803744172465767	0.007524218520643373	0.0	0.0	0.0001365782239720744	0	0	3	0
天津 塘沽区_2012	355247	8940577	0.0024961954179767046	8931993	8931993.0	0.004076469831537038	0.007814717275304627	0.0	0.0	0.00010098530081696213	0	0	2	0
天津 塘沽区_2013	127209	3562885	0.0030378791346453294	3561037	3561037.0	0.004908963316022833	0.008868203278988676	0.0	0.0	0.00013423056261420478	0	0	5	0
天津 塘沽区_2014	129274	3434964	0.0026426670070543007	3431382	3431382.0	0.004355096576248287	0.010747564683850413	0.0	0.0	0.00025733071980910317	0	0	3	0
天津 塘沽区_2015	90199	2176629	0.00300292563261802	2173547	1086773.5	0.005052570751863199	0.00937223809745085	0.0	0.0	0.0003938263124744945	0	0	2	0
天津 塘沽区_2016	77683	2037457	0.002814960910418009	2035197	2035197.0	0.004740573025608823	0.008793251955461805	0.0	0.0	0.0003090609901645885	0	0	8	0
天津 塘沽区_2017	58866	1656530	0.002228261460622971	1655102	551700.6666666666	0.003648113530163096	0.009194599486919839	0.0	0.0	0.00027128237413766645	0	0	0	0
天津 塘沽区_2018	51579	1468735	0.0021876096786394568	1467355	1467355.0	0.0034470186151272187	0.008257033914765002	0.0	0.0	0.00024806539658092284	0	0	0	0
天津 塘沽区_2019	37807	1017786	0.0022613752387772245	1016638	1016638.0	0.0036856776945185994	0.008266462595338754	0.0	0.0	0.0003432883681310358	0	0	1	0
天津 塘沽区_2020	35815	1005861	0.0020196068087325846	1004651	251162.75	0.00317025514332838	0.009956691428167592	0.0	0.0	0.0002488426329143155	0	0	2	0
天津 塘沽区_2021	26322	710985	0.0020710813128205705	710257	710257.0	0.0032537518109642003	0.010158294814412248	0.0	0.0	0.00024357380497481897	0	0	2	0
天津 塘沽区_2022	19020	543882	0.0018695028152945939	543460	18740.0	0.002938578736245538	0.009051264122474515	0.0	0.0	0.000268649026607294	0	0	0	0
天津 塘沽区_2023	26322	764948	0.0017725625629554046	764430	764430.0	0.002936828748217626	0.006408696675954633	0.0	0.0	0.00011511845427311853	0	0	0	0
天津 塘沽区_2024	37198	1236501	0.0016633025778762958	1236095	112372.27272727272	0.0025289318377632788	0.006733301243027437	0.0	0.0	4.044996541527957e-05	0	0	0	0
天津 大港区_2010	9423	277190	0.002394712128873799	276860	92286.66666666667	0.0038430975944520698	0.007736762262515351	0.0	0.0	5.0567073611211445e-05	0	0	0	0
天津 大港区_2011	98073	2818752	0.00269613341246156	2817368	939122.6666666666	0.004470484508945939	0.009709416732212477	0.0	0.0	0.00010577247984643824	0	0	1	0
天津 大港区_2012	109813	3050959	0.0039370530641292	3049235	1524617.5	0.0063192899202586875	0.006946004489650683	0.0	0.0	7.510080397214383e-05	0	0	0	0
天津 大港区_2013	35192	949187	0.002243019812990331	948721	237180.25	0.0036617720067332756	0.006897707545210868	0.0	0.0	0.0001201617756959106	0	0	2	0
天津 大港区_2014	34611	927566	0.002390289489416899	926666	463333.0	0.0039043193556254356	0.008728063833139448	0.0	0.0	0.0005697845825788363	0	0	3	0
天津 大港区_2015	25925	619758	0.0024890568719613637	619110	619110.0	0.0040396698486537125	0.007701377784238665	0.0	0.0	0.0002923551549805366	0	0	1	0
天津 大港区_2016	30563	728988	0.0023477401285078806	728360	728360.0	0.003814047998242627	0.006143939809984074	0.0	0.0	0.00021143390631006646	0	0	0	0
天津 大港区_2017	20329	555321	0.002198725099888802	554867	138716.75	0.003564818235721353	0.006109572203789377	0.0	0.0	0.00012615635819034112	0	0	1	0
天津 大港区_2018	20978	595404	0.0021721879245181507	594792	594792.0	0.003547458607378714	0.007068017054701475	0.0	0.0	9.583182019933019e-05	0	0	3	0
天津 大港区_2019	13536	367321	0.0022129380568114616	366933	366933.0	0.0036191893342926366	0.01070222629199336	0.0	0.0	9.811055424287267e-05	0	0	0	0
天津 大港区_2020	10286	274385	0.002450864184923538	274189	91396.33333333333	0.003946183107272721	0.0059849228087195325	0.0	0.0	8.753086374726922e-05	0	0	0	0
天津 大港区_2021	10127	216666	0.0020702687181007253	215914	215914.0	0.00338560723250924	0.00761877414155636	0.0	0.0	0.0002500995766833091	0	0	0	0
天津 大港区_2022	6086	160037	0.0019221016647779565	159721	159721.0	0.0032181115820712368	0.006329787567070078	0.0	0.0	0.00020034935919509644	0	0	0	0
天津 大港区_2023	10125	316290	0.0012990469431207543	315616	35068.444444444445	0.002059464665923147	0.006473055865355368	0.0	0.0	0.00015842035891716516	0	0	0	0
天津 大港区_2024	18580	430299	0.0013926441375038134	429399	61342.71428571428	0.002221709878225147	0.005707977894685363	0.0	0.0	9.082461766329219e-05	0	0	0	0
天津 宁河县_2010	4084	108834	0.0027578599007170436	108780	108780.0	0.004219525648097077	0.00737267880125023	0.0	0.0	1.8385732671446958e-05	0	0	0	0
天津 宁河县_2011	26751	702665	0.0025501740696705845	702305	63845.90909090909	0.004295854365268651	0.010632132762830964	0.0	0.0	7.546578765636013e-05	0	0	0	0
天津 宁河县_2012	20371	670145	0.002246453067042817	669945	66994.5	0.0037689661091582145	0.015890856712118158	0.0	0.0	7.612565210576988e-05	0	0	0	0
天津 宁河县_2013	9535	319111	0.0020720548451914848	319007	10290.548387096775	0.0034701432883917907	0.012441733253502275	0.0	0.0	4.075145686458291e-05	0	0	0	0
天津 宁河县_2014	8473	320516	0.0016104265757836784	320412	7628.857142857143	0.0026122617130444553	0.006260689362445851	0.0	0.0	4.369374430420833e-05	0	0	0	0
天津 宁河县_2015	7508	345761	0.0013682581466321468	345695	345695.0	0.0023199641302304053	0.004758529917991293	0.0	0.0	2.024906348081401e-05	0	0	0	0
天津 宁河县_2016	10388	495095	0.0014746610804619528	495029	165009.66666666666	0.0023574376450672587	0.004316918806776976	0.0	0.0	1.2120502031194132e-05	0	0	1	0
天津 宁河县_2017	5789	305940	0.0017097984857004616	305884	305884.0	0.002804984896235174	0.005122857030769834	0.0	0.0	2.288449216042683e-05	0	0	0	0
天津 宁河县_2018	3760	138724	0.001528853504103385	138666	138666.0	0.0023870307068783983	0.00710339953557469	0.0	0.0	0.0003894249491584094	0	0	0	0
天津 宁河县_2019	3765	112005	0.0018129370473239084	111973	15996.142857142857	0.002956069766818787	0.007725076580961482	0.0	0.0	1.7861448742107472e-05	0	0	0	0
天津 宁河县_2020	3998	120837	0.0015066848793410324	120795	120795.0	0.002483546504408295	0.007558259861749244	0.0	0.0	2.483546504408295e-05	0	0	0	0
天津 宁河县_2021	2847	110559	0.0012937078753336047	110535	110535.0	0.00214411724793052	0.005536707830099063	0.0	0.0	9.046908219116117e-06	0	0	0	0
天津 宁河县_2022	3435	123478	0.0016364225534672716	123440	30860.0	0.002616655865197667	0.005427738172391445	0.0	0.0	7.29099157485418e-05	0	0	0	0
天津 宁河县_2023	2783	54668	0.003641487337139511	54648	54648.0	0.005251793295271556	0.007941736202605769	0.0	0.0	0.00029278290147855365	0	0	0	0
天津 宁河县_2024	3917	170559	0.0014663358612963583	170493	170493.0	0.002275753256731948	0.020182646794883075	0.0	0.0	0.00014076824268445038	0	0	0	0
天津 宝坻区_2010	4462	124606	0.0016698243473234644	124564	62282.0	0.002865996596127292	0.005378761118782313	0.0	0.0	8.028001669824348e-05	0	0	0	0
天津 宝坻区_2011	30958	777039	0.002155802444015459	776509	194127.25	0.003544067100316931	0.007147373694316486	0.0	0.0	0.00014423528896638673	0	0	0	0
天津 宝坻区_2012	40873	1540724	0.0016719845515120585	1540086	770043.0	0.002727769747923168	0.008967031711216126	0.0	0.0	5.38930942817479e-05	0	0	0	0
天津 宝坻区_2013	7149	191532	0.0018917817239252903	191354	191354.0	0.0029578686622699292	0.011585856579951294	0.0	0.0	6.793691273764855e-05	0	0	0	0
天津 宝坻区_2014	12606	416456	0.010335631742065685	416230	416230.0	0.016385171659899576	0.010405304759387838	0.0	0.0	6.0062945967373805e-05	0	0	0	0
天津 宝坻区_2015	8718	183599	0.0027161907878589546	183345	183345.0	0.0046033434236003165	0.005999618206114156	0.0	0.0	0.00023998472824456627	0	0	0	0
天津 宝坻区_2016	11253	230845	0.002189834830081826	230611	230611.0	0.0036208160061749007	0.0068166739661161	0.0	0.0	0.00018212487695730038	0	0	0	0
天津 宝坻区_2017	6003	120669	0.002057835124258391	120515	120515.0	0.0033356843546446502	0.006538605152885533	0.0	0.0	0.0001908476123304153	0	0	0	0
天津 宝坻区_2018	4435	104595	0.00176980991284882	104531	13066.375	0.0027742966201413934	0.004859802355282165	0.0	0.0	0.00013393156097234312	0	0	0	0
天津 宝坻区_2019	2938	72685	0.002216196126474596	72647	72647.0	0.00393684529299214	0.00940162704585186	0.0	0.0	0.00017894751331782455	0	0	0	0
天津 宝坻区_2020	2805	64391	0.00198995693608818	64323	64323.0	0.002969388865569081	0.008970352750959998	0.0	0.0	0.0004819426954588561	0	0	0	0
天津 宝坻区_2021	1325	35635	0.002162617609886252	35605	5086.428571428572	0.003566914759163039	0.010981603707344474	0.0	0.0	0.00011234377194214296	0	0	0	0
天津 宝坻区_2022	1418	55506	0.002000504631799012	55486	55486.0	0.0033521969505821286	0.006253829794903219	0.0	0.0	1.802256425044155e-05	0	0	0	0
天津 宝坻区_2023	4609	165614	0.0012440064253535757	165594	165594.0	0.0019928258270227183	0.0026691788349819437	0.0	0.0	7.85052598524101e-05	0	0	0	0
天津 宝坻区_2024	8466	635240	0.0005714645550290456	635210	635210.0	0.0008564096912831977	0.01598369043308512	0.0	0.0	6.297130082964689e-06	0	0	0	0
天津 武清区_2010	10938	236277	0.002117486628071944	236129	26236.555555555555	0.0036590168933083186	0.005009973362018219	0.0	0.0	0.00011857925117202885	0	0	0	0
天津 武清区_2011	90183	2133230	0.0029917757833648447	2131510	1065755.0	0.004979568474930918	0.009732537027740898	0.0	0.0	0.00011025047970687447	0	0	3	0
天津 武清区_2012	69536	1907038	0.002534624832502799	1906002	238250.25	0.004204087928554115	0.010459065625324632	0.0	0.0	6.977957001094438e-05	0	0	0	0
天津 武清区_2013	27146	713303	0.002063643263277952	712817	356408.5	0.003382354797935515	0.009340405742287292	0.0	0.0	9.39932689596348e-05	0	0	1	0
天津 武清区_2014	24482	583695	0.0020838514376859815	583055	583055.0	0.0033581737571927177	0.012022879488212948	0.0	0.0	0.00023839946488753204	0	0	0	0
天津 武清区_2015	15729	330421	0.0025892204748521204	329829	329829.0	0.004253719351542769	0.006576134906269612	0.0	0.0	0.0002698367942176097	0	0	0	0
天津 武清区_2016	17147	363752	0.002617267913561356	363356	363356.0	0.004301566507777497	0.005270313411640375	0.0	0.0	0.0005036383051332578	0	0	3	0
天津 武清区_2017	15070	322287	0.0023604195886836694	321553	107184.33333333333	0.0037660976573068825	0.011040170671708862	0.0	0.0	0.00019903406281390626	0	0	0	0
天津 武清区_2018	15387	462605	0.0017693181203698696	462325	92465.0	0.0028486454334072354	0.0084226464067485	0.0	0.0	0.00010814902936246147	0	0	0	0
天津 武清区_2019	7022	202862	0.0030137121436322385	202740	50685.0	0.004888033935089277	0.007418368353556279	0.0	0.0	0.00011344579264082076	0	0	0	0
天津 武清区_2020	4969	154249	0.0039819192331887136	154197	38549.25	0.006109068269810697	0.011128621179400378	0.0	0.0	0.00011024857811760281	0	0	0	0
天津 武清区_2021	2793	97758	0.003151797957471194	97722	5429.0	0.004952825361740448	0.012494627617117946	0.0	0.0	6.13986615091791e-05	0	0	0	0
天津 武清区_2022	2532	90744	0.0020503549539221304	90716	90716.0	0.003296000705498479	0.00925966753384188	0.0	0.0	3.307024119229243e-05	0	0	0	0
天津 武清区_2023	5323	260118	0.0014458090762971907	260062	260062.0	0.002403273065653575	0.008878652013750567	0.0	0.0	2.307142143027432e-05	0	0	0	0
天津 武清区_2024	5097	168727	0.001298401010262704	168669	168669.0	0.002009853618625829	0.012752788004909024	0.0	0.0	7.707403257267192e-05	0	0	0	0
天津 汉沽区_2010	3371	74067	0.0022433948239745927	73995	73995.0	0.003919183728630313	0.002662342050138523	0.0	0.0	0.00010811541320359484	0	0	0	0
天津 汉沽区_2011	20748	420424	0.00221119928403795	420134	420134.0	0.0035988517949035307	0.006069492114420637	0.0	0.0	0.00012853042124655466	0	0	1	0
